Date,Open,High,Low,Close,Adj Close,Volume
2015-06-25,5.2525,5.325,5.2525,5.2925,5.126546,35046000
2015-06-26,5.25,5.255,5.1625,5.185,5.022419,42129600
2015-06-29,5.125,5.1775,5.0225,5.03,4.872278,39172400
2015-06-30,5.06,5.0825,4.9925,5.0275,4.869857,31591600
2015-07-01,5.1525,5.225,5.055,5.1,4.940084,30289200
2015-07-02,5.0975,5.1375,5.0725,5.105,4.944925,14576400
2015-07-06,5.0625,5.1325,5.005,5.0425,4.884388,21477600
2015-07-07,5.0125,5.0325,4.79,4.9475,4.792365,59425200
2015-07-08,4.92,4.95,4.8725,4.9125,4.758463,33249200
2015-07-09,4.99,5.0125,4.8225,4.8525,4.700344,35758800
2015-07-10,4.915,4.9825,4.9025,4.9375,4.782678,21670800
2015-07-13,4.9875,4.9975,4.9375,4.97,4.814159,21247200
2015-07-14,4.9775,4.9825,4.9075,4.9725,4.816582,24921600
2015-07-15,4.96,4.9925,4.8925,4.9375,4.782678,26573200
2015-07-16,4.9675,5.0475,4.95,5.0475,4.889231,28284800
2015-07-17,5.03,5.035,4.9525,5.0175,4.860171,22037200
2015-07-20,5.0175,5.0375,4.9125,4.925,4.770571,18841200
2015-07-21,4.915,5.0175,4.915,4.9475,4.792365,14972000
2015-07-22,4.9125,4.9125,4.7925,4.8525,4.700344,35647200
2015-07-23,4.8625,4.985,4.8525,4.9125,4.758463,16991600
2015-07-24,4.9475,4.9525,4.835,4.855,4.702767,18884400
2015-07-27,4.8125,4.8825,4.7725,4.8275,4.676127,19242000
2015-07-28,4.84,4.965,4.79,4.9325,4.777835,19830800
2015-07-29,4.9225,5.0325,4.9025,4.9925,4.835956,23268000
2015-07-30,4.98,5.055,4.98,5.005,4.848063,19018000
2015-07-31,5.025,5.0275,4.9575,4.9875,4.831112,21834000
2015-08-03,5.0275,5.0775,4.9625,5.0725,4.913446,39713200
2015-08-04,5.055,5.1075,5.035,5.0925,4.932819,26010000
2015-08-05,5.2175,5.2225,5.135,5.145,4.983672,23462800
2015-08-06,5.1325,5.17,5.0275,5.1125,4.952191,65567600
2015-08-07,5.615,5.8425,5.47,5.745,5.564859,140524800
2015-08-10,5.705,5.9875,5.67,5.945,5.758588,66230400
2015-08-11,5.8575,5.9725,5.8575,5.915,5.729528,43500800
2015-08-12,5.82,5.9725,5.82,5.93,5.744057,38404800
2015-08-13,5.9375,5.95,5.865,5.88,5.695626,27688400
2015-08-14,5.875,5.92,5.84,5.885,5.700469,21465200
2015-08-17,5.875,5.875,5.775,5.8475,5.664143,27388000
2015-08-18,5.805,5.845,5.725,5.77,5.61259,28708400
2015-08-19,5.7625,5.8275,5.685,5.7475,5.590704,24924800
2015-08-20,5.6825,5.71,5.5125,5.54,5.388866,42693200
2015-08-21,5.5,5.5925,5.3625,5.3675,5.221072,38266400
2015-08-24,5.0675,5.4575,5.0,5.1775,5.036254,68228400
2015-08-25,5.405,5.425,5.07,5.07,4.931687,62268400
2015-08-26,5.235,5.4575,5.195,5.4525,5.303752,61497600
2015-08-27,5.51,5.66,5.4775,5.6575,5.50316,46376400
2015-08-28,5.6575,5.7175,5.6175,5.6825,5.527477,32094400
2015-08-31,5.655,5.695,5.5975,5.62,5.466682,21935200
2015-09-01,5.4575,5.55,5.35,5.39,5.242958,35340800
2015-09-02,5.5375,5.555,5.445,5.5525,5.401025,34404400
2015-09-03,5.635,5.6625,5.5575,5.5675,5.415615,26255600
2015-09-04,5.4725,5.56,5.435,5.4375,5.289162,28797200
2015-09-08,5.57,5.6925,5.5475,5.67,5.515319,23844800
2015-09-09,5.6875,5.735,5.545,5.5575,5.405889,28939200
2015-09-10,5.525,5.715,5.5,5.645,5.491001,35707600
2015-09-11,5.5825,5.7,5.56,5.6625,5.508024,30158400
2015-09-14,5.69,5.7075,5.6425,5.6725,5.517751,19246000
2015-09-15,5.675,5.765,5.6575,5.735,5.578544,32797600
2015-09-16,5.725,5.8075,5.6825,5.775,5.617455,17350800
2015-09-17,5.875,5.9275,5.815,5.8275,5.668523,26871200
2015-09-18,5.7475,5.8725,5.7125,5.8225,5.66366,32641200
2015-09-21,5.83,5.895,5.8,5.8825,5.722023,28184000
2015-09-22,5.755,5.795,5.6925,5.7225,5.566386,22835600
2015-09-23,5.7275,5.785,5.705,5.75,5.593136,16163200
2015-09-24,5.715,5.92,5.625,5.86,5.700136,38244000
2015-09-25,5.9325,6.0175,5.845,5.9025,5.741475,36969200
2015-09-28,5.9025,5.94,5.7875,5.825,5.66609,39558400
2015-09-29,5.8875,5.9375,5.805,5.9275,5.765793,38073600
2015-09-30,5.9825,6.17,5.9475,6.1625,5.994383,55638000
2015-10-01,6.1625,6.18,5.8675,6.0425,5.877658,48929600
2015-10-02,6.01,6.2,5.9475,6.2,6.030861,38614400
2015-10-05,6.24,6.4325,6.2075,6.355,6.181631,48202400
2015-10-06,6.2875,6.465,6.2625,6.4375,6.261881,45321600
2015-10-07,6.4525,6.57,6.3475,6.505,6.32754,31015200
2015-10-08,6.4775,6.56,6.3675,6.5425,6.364016,46006800
2015-10-09,6.5075,6.57,6.395,6.5175,6.339698,42324800
2015-10-12,6.525,6.625,6.4775,6.5875,6.407788,22758800
2015-10-13,6.535,6.64,6.5125,6.6,6.419946,29844400
2015-10-14,6.6075,6.9475,6.6,6.84,6.6534,61214800
2015-10-15,6.8525,6.9975,6.7825,6.8575,6.670424,52604800
2015-10-16,6.88,7.03,6.8625,6.965,6.774992,44839600
2015-10-19,6.9875,7.02,6.8725,6.9525,6.762832,29471200
2015-10-20,6.9225,6.975,6.87,6.9425,6.753104,26482400
2015-10-21,6.985,7.0275,6.84,6.8525,6.665559,38628000
2015-10-22,6.9325,7.1225,6.9225,7.1,6.906308,30688400
2015-10-23,7.1625,7.195,7.055,7.1475,6.952512,38177600
2015-10-26,7.1525,7.17,7.05,7.115,6.920899,24743600
2015-10-27,7.08,7.155,7.075,7.11,6.916035,20826800
2015-10-28,7.155,7.1675,7.05,7.1675,6.971967,21703600
2015-10-29,7.0525,7.125,6.9075,6.92,6.731217,32716800
2015-10-30,6.995,7.1425,6.9425,7.0925,6.899014,30116000
2015-11-02,7.115,7.1825,7.0725,7.175,6.979261,19008800
2015-11-03,7.1325,7.1725,7.045,7.125,6.930625,37676800
2015-11-04,7.105,7.1575,6.975,7.0075,6.81633,44226400
2015-11-05,7.0425,7.0625,6.9075,6.9275,6.738514,47880000
2015-11-06,7.6125,7.985,7.455,7.8875,7.672325,117227200
2015-11-09,7.81,7.875,7.7425,7.8525,7.638278,49256800
2015-11-10,7.75,7.7925,7.5375,7.7025,7.492371,55226000
2015-11-11,7.7075,7.7625,7.6,7.6275,7.419417,61989600
2015-11-12,7.61,7.68,7.5675,7.6,7.392668,29108000
2015-11-13,7.6075,7.64,7.4125,7.45,7.246759,29294000
2015-11-16,7.5475,7.605,7.4875,7.6,7.392668,34428000
2015-11-17,7.62,7.665,7.5675,7.6,7.392668,25704800
2015-11-18,7.6025,7.7675,7.52,7.7575,7.574524,35021600
2015-11-19,7.785,7.8575,7.7225,7.78,7.596495,25407200
2015-11-20,7.8375,7.8925,7.79,7.8475,7.6624,23974400
2015-11-23,7.9125,7.9125,7.7025,7.73,7.547673,24255200
2015-11-24,7.73,7.86,7.695,7.7925,7.608699,19542800
2015-11-25,7.7775,7.87,7.755,7.7825,7.598934,13830000
2015-11-27,7.7975,7.8725,7.7575,7.8475,7.6624,8699600
2015-11-30,7.855,7.965,7.8475,7.93,7.742955,32724400
2015-12-01,8.0,8.195,7.9925,8.1875,7.994379,40949600
2015-12-02,8.2,8.285,8.1075,8.125,7.933355,29424000
2015-12-03,8.19,8.275,8.0675,8.1075,7.916269,24665600
2015-12-04,8.1075,8.4525,8.1075,8.4375,8.238486,45875600
2015-12-07,8.435,8.435,8.2525,8.2775,8.082258,33358800
2015-12-08,8.175,8.425,8.1225,8.39,8.192104,31448800
2015-12-09,8.3875,8.4375,8.0925,8.1775,7.984616,37267600
2015-12-10,8.2025,8.29,8.175,8.245,8.050525,23659600
2015-12-11,8.1625,8.22,8.105,8.1225,7.930915,22732000
2015-12-14,8.13,8.1875,8.045,8.1425,7.950442,27589200
2015-12-15,8.235,8.3,8.19,8.2425,8.048083,30729600
2015-12-16,8.26,8.32,8.1875,8.2925,8.096903,23635600
2015-12-17,8.305,8.39,8.1625,8.1675,7.974853,25416000
2015-12-18,8.11,8.1925,8.025,8.035,7.845479,39589600
2015-12-21,8.1225,8.2325,8.05,8.225,8.030997,28421600
2015-12-22,8.25,8.315,8.1825,8.2325,8.03832,13001200
2015-12-23,8.245,8.2975,8.23,8.265,8.070054,12252400
2015-12-24,8.24,8.3125,8.2275,8.2925,8.096903,5244800
2015-12-28,8.205,8.285,8.09,8.285,8.089581,14202400
2015-12-29,8.29,8.445,8.2675,8.42,8.221397,20366000
2015-12-30,8.4125,8.485,8.345,8.3475,8.150607,18034400
2015-12-31,8.335,8.3725,8.24,8.24,8.045642,14852800
2016-01-04,8.0725,8.145,8.01,8.0925,7.901623,35807600
2016-01-05,8.245,8.36,8.125,8.2225,8.028556,49027200
2016-01-06,8.0875,8.125,7.79,7.8825,7.696575,44934400
2016-01-07,7.685,7.7375,7.47,7.57,7.391447,64530400
2016-01-08,7.6675,7.675,7.3925,7.4075,7.232779,39847200
2016-01-11,7.415,7.4725,7.2875,7.42,7.244985,40937200
2016-01-12,7.5525,7.655,7.4925,7.545,7.367036,46935600
2016-01-13,7.6025,7.6525,7.3075,7.315,7.142461,48167200
2016-01-14,7.165,7.25,6.955,7.1675,6.99844,60023600
2016-01-15,6.88,6.9625,6.66,6.7775,6.617638,84145200
2016-01-19,6.9175,7.1125,6.805,6.8325,6.671342,45714000
2016-01-20,6.7025,6.9575,6.6125,6.87,6.707957,48118000
2016-01-21,6.945,7.0575,6.8025,6.95,6.786069,48145600
2016-01-22,7.0825,7.16,7.0675,7.1125,6.944738,25799600
2016-01-25,7.11,7.1925,7.09,7.105,6.937414,27072800
2016-01-26,7.12,7.205,7.0475,7.175,7.005763,22794400
2016-01-27,7.165,7.1875,6.955,7.09,6.922769,23170000
2016-01-28,7.1475,7.1725,6.875,7.0125,6.847097,27677600
2016-01-29,7.0725,7.3375,7.045,7.3225,7.149785,31050400
2016-02-01,7.315,7.3625,7.2525,7.325,7.152226,28988400
2016-02-02,7.25,7.2875,6.965,7.015,6.849536,34190800
2016-02-03,7.07,7.1125,6.8875,7.05,6.883712,32677200
2016-02-04,7.06,7.2125,6.9825,7.0525,6.886153,34814000
2016-02-05,7.005,7.0825,6.5875,6.6075,6.45165,60042800
2016-02-08,6.5075,6.54,6.2125,6.305,6.156284,60885200
2016-02-09,6.23,6.6375,6.2,6.3725,6.22219,42537200
2016-02-10,6.4125,6.5975,6.3225,6.3575,6.207547,33580000
2016-02-11,6.195,6.39,6.195,6.325,6.175813,34014400
2016-02-12,6.425,6.445,6.1875,6.4325,6.280777,34081600
2016-02-16,6.525,6.7575,6.505,6.7475,6.588347,48535200
2016-02-17,6.8325,6.98,6.805,6.915,6.751896,77146800
2016-02-18,7.4825,7.745,7.475,7.51,7.332862,106866000
2016-02-19,7.47,7.6775,7.4125,7.61,7.430503,52562800
2016-02-22,7.72,7.9675,7.705,7.88,7.694135,44966800
2016-02-23,7.8175,7.975,7.78,7.9,7.713663,36938000
2016-02-24,7.8675,7.9675,7.65,7.955,7.767365,33685200
2016-02-25,7.985,8.0125,7.83,7.9725,7.784453,34961600
2016-02-26,8.01,8.03,7.84,7.92,7.733191,36196400
2016-02-29,7.9025,8.005,7.835,7.84,7.682966,32334400
2016-03-01,7.86,8.1875,7.8475,8.1875,8.023505,34870000
2016-03-02,8.1425,8.265,8.1275,8.235,8.070055,23381200
2016-03-03,8.225,8.26,8.0525,8.1625,7.999009,30200400
2016-03-04,8.225,8.2325,8.075,8.1375,7.974507,17530400
2016-03-07,8.0925,8.1475,7.98,8.085,7.923062,23996800
2016-03-08,8.0025,8.05,7.9125,7.9375,7.778513,27494000
2016-03-09,8.0075,8.02,7.83,7.9325,7.773615,22278800
2016-03-10,7.98,8.025,7.76,7.92,7.761365,28608400
2016-03-11,8.0375,8.0575,7.9425,8.055,7.89366,27740000
2016-03-14,8.0175,8.1075,7.98,8.075,7.91326,19031200
2016-03-15,8.0325,8.085,7.8925,8.035,7.874062,22621600
2016-03-16,7.975,8.3025,7.9375,8.275,8.109254,36364400
2016-03-17,8.245,8.285,8.0925,8.205,8.040655,35368000
2016-03-18,8.3025,8.5625,8.25,8.4525,8.283198,54551200
2016-03-21,8.3775,8.48,8.2875,8.4775,8.307699,33778000
2016-03-22,8.45,8.5225,8.3575,8.4625,8.292999,24201200
2016-03-23,8.5,8.67,8.4625,8.6075,8.435092,42900800
2016-03-24,8.53,8.635,8.5025,8.62,8.447343,24495600
2016-03-28,8.605,8.745,8.595,8.7075,8.533094,26538800
2016-03-29,8.67,8.8675,8.65,8.8475,8.670288,26181200
2016-03-30,8.88,9.0625,8.875,8.94,8.760935,37670000
2016-03-31,8.98,9.0,8.8375,8.9075,8.729089,37988400
2016-04-01,8.8525,9.0425,8.785,9.0375,8.856483,34829200
2016-04-04,9.1125,9.16,8.915,8.95,8.770735,39394000
2016-04-05,8.87,9.02,8.835,8.9375,8.758485,33956800
2016-04-06,8.825,8.955,8.6575,8.95,8.770735,45337600
2016-04-07,8.8925,8.9725,8.82,8.8575,8.680088,37810400
2016-04-08,8.93,8.9875,8.8275,8.915,8.736435,25593600
2016-04-11,8.9675,9.1175,8.94,8.97,8.790333,38752400
2016-04-12,9.0,9.0125,8.785,8.96,8.780534,29276400
2016-04-13,9.0,9.1875,9.0,9.185,9.001026,35071600
2016-04-14,9.16,9.25,9.1225,9.21,9.02553,41656400
2016-04-15,9.2075,9.365,9.1775,9.2825,9.096573,43697200
2016-04-18,9.265,9.265,9.1525,9.2425,9.057379,30732000
2016-04-19,9.2775,9.295,9.02,9.0775,8.89568,30915200
2016-04-20,9.0625,9.1675,9.0525,9.1125,8.929979,20017200
2016-04-21,9.115,9.1575,9.0625,9.1025,8.92018,17828000
2016-04-22,9.1325,9.195,9.0375,9.0675,8.885881,22354000
2016-04-25,9.07,9.1625,9.045,9.1125,8.929979,19197200
2016-04-26,9.1675,9.2725,9.08,9.12,8.937328,21453600
2016-04-27,9.0975,9.3325,9.08,9.3275,9.140673,35239600
2016-04-28,9.27,9.325,9.0275,9.05,8.868729,38122400
2016-04-29,9.0125,9.0325,8.785,8.8825,8.704586,32190400
2016-05-02,8.9675,9.055,8.925,9.0,8.819734,25607600
2016-05-03,8.8975,8.935,8.815,8.8925,8.714384,22402400
2016-05-04,8.785,8.7925,8.6,8.69,8.515943,52576400
2016-05-05,8.7625,8.845,8.6775,8.7425,8.567389,24688400
2016-05-06,8.7275,8.855,8.71,8.8325,8.655589,18324000
2016-05-09,8.855,8.8925,8.7475,8.82,8.643338,33333600
2016-05-10,8.875,9.005,8.79,8.99,8.809934,26967600
2016-05-11,9.0175,9.115,8.9675,9.015,8.834433,32817600
2016-05-12,9.08,9.12,8.7325,8.8925,8.714384,67054000
2016-05-13,9.7975,10.25,9.75,10.245,10.039797,211025600
2016-05-16,10.1675,10.7,10.135,10.5475,10.336239,97303200
2016-05-17,10.5,10.645,10.365,10.57,10.35829,62839200
2016-05-18,10.5,10.9625,10.5,10.84,10.622879,54107200
2016-05-19,10.7975,10.965,10.7825,10.8875,10.669428,39888000
2016-05-20,10.955,11.1275,10.9375,11.0825,10.860521,39108400
2016-05-23,11.13,11.1725,11.0325,11.1,10.87767,41363600
2016-05-24,11.105,11.375,11.075,11.34,11.14172,41578800
2016-05-25,11.375,11.4225,11.2025,11.2925,11.095053,45807600
2016-05-26,11.3125,11.495,11.28,11.4125,11.212954,30996400
2016-05-27,11.425,11.4925,11.3875,11.475,11.274362,27741600
2016-05-31,11.525,11.705,11.5175,11.68,11.475779,41252400
2016-06-01,11.625,11.815,11.59,11.7025,11.497883,38713200
2016-06-02,11.765,11.885,11.65,11.785,11.578941,32920800
2016-06-03,11.67,11.685,11.415,11.62,11.416826,46107600
2016-06-06,11.65,11.74,11.5,11.56,11.357874,32251200
2016-06-07,11.63,11.695,11.5775,11.5825,11.379982,19340000
2016-06-08,11.585,11.6275,11.45,11.545,11.343136,23461600
2016-06-09,11.505,11.8625,11.48,11.845,11.637892,47216800
2016-06-10,11.705,11.81,11.535,11.55,11.348051,40002400
2016-06-13,11.5625,11.925,11.5625,11.6975,11.492973,47558800
2016-06-14,11.67,11.775,11.54,11.72,11.51508,29834400
2016-06-15,11.8175,11.9425,11.6875,11.84,11.632979,30103600
2016-06-16,11.7525,11.9075,11.6375,11.8875,11.67965,24645600
2016-06-17,11.9025,11.905,11.6325,11.68,11.475779,47100000
2016-06-20,11.8675,12.0425,11.86,11.89,11.682106,29376800
2016-06-21,11.94,11.9725,11.8,11.8175,11.610875,21250800
2016-06-22,11.8425,11.92,11.7875,11.8075,11.601047,20262000
2016-06-23,11.92,12.135,11.9125,12.1225,11.910541,29788000
2016-06-24,11.625,11.84,11.325,11.4325,11.232604,101768400
2016-06-27,11.3375,11.425,11.1425,11.31,11.112247,44908800
2016-06-28,11.525,11.5375,11.3175,11.475,11.274362,38192000
2016-06-29,11.575,11.7525,11.545,11.6625,11.458583,31893200
2016-06-30,11.6825,11.825,11.5875,11.7525,11.547009,43094000
2016-07-01,11.6875,11.84,11.625,11.665,11.46104,21848800
2016-07-05,11.6,11.8575,11.5075,11.8375,11.630523,37108400
2016-07-06,11.755,11.9825,11.695,11.9125,11.704215,27310400
2016-07-07,11.9925,12.265,11.9375,12.2225,12.008789,39540000
2016-07-08,12.3525,12.7725,12.305,12.7125,12.490225,48193200
2016-07-11,12.895,13.1,12.88,13.005,12.77761,44877600
2016-07-12,13.15,13.32,12.985,13.2,12.969197,43676000
2016-07-13,13.225,13.3,13.175,13.195,12.964287,32460400
2016-07-14,13.265,13.45,13.155,13.33,13.096925,31689200
2016-07-15,13.16,13.235,12.96,13.175,12.944637,42861600
2016-07-18,13.3375,13.3575,13.1925,13.2425,13.010956,25299200
2016-07-19,13.235,13.4325,13.21,13.38,13.146051,38265200
2016-07-20,13.425,13.6275,13.37,13.555,13.317992,29646000
2016-07-21,13.525,13.5675,13.26,13.305,13.072364,36130800
2016-07-22,13.3525,13.6675,13.255,13.6675,13.428524,31576800
2016-07-25,13.75,13.9525,13.69,13.92,13.676613,31252800
2016-07-26,14.0425,14.23,14.0225,14.1575,13.909958,51450800
2016-07-27,14.28,14.305,13.93,14.015,13.769948,44667600
2016-07-28,14.0475,14.15,14.0025,14.045,13.799423,22191600
2016-07-29,14.0975,14.3125,13.845,14.275,14.025402,40958800
2016-08-01,14.335,14.3875,14.09,14.1825,13.934519,30112000
2016-08-02,14.25,14.2575,13.875,14.01,13.765037,28274800
2016-08-03,13.9925,14.075,13.915,14.0475,13.80188,29982800
2016-08-04,14.115,14.3725,14.0875,14.3075,14.057334,27271200
2016-08-05,14.4725,14.5575,14.4025,14.55,14.295595,37158800
2016-08-08,14.75,14.785,14.53,14.685,14.428233,30506400
2016-08-09,14.7575,14.865,14.685,14.7225,14.465079,37234400
2016-08-10,14.8525,14.875,14.58,14.6275,14.371743,37574000
2016-08-11,14.705,14.9875,14.675,14.925,14.664039,68106400
2016-08-12,15.475,15.845,15.1575,15.76,15.48444,142574400
2016-08-15,15.7775,15.875,15.5325,15.745,15.469701,57330400
2016-08-16,15.7225,15.7475,15.6025,15.65,15.376359,28765200
2016-08-17,15.65,15.685,15.165,15.2875,15.020201,59521200
2016-08-18,15.265,15.55,15.205,15.525,15.253547,33168400
2016-08-19,15.5175,15.6825,15.45,15.565,15.292851,29156000
2016-08-22,15.6125,15.6525,15.4275,15.63,15.356711,24474800
2016-08-23,15.76,15.83,15.6825,15.7275,15.480982,33976400
2016-08-24,15.7825,15.79,15.4125,15.485,15.242284,29844800
2016-08-25,15.49,15.4975,15.19,15.3825,15.141388,40603200
2016-08-26,15.4225,15.595,15.3,15.5075,15.264431,30002400
2016-08-29,15.57,15.6325,15.4725,15.4975,15.254587,27465200
2016-08-30,15.4775,15.56,15.365,15.4075,15.165998,28554400
2016-08-31,15.4375,15.48,15.29,15.335,15.094636,38854400
2016-09-01,15.3475,15.845,15.335,15.7875,15.540042,42849200
2016-09-02,15.82,15.8375,15.455,15.6325,15.387471,32314800
2016-09-06,15.6875,15.78,15.6075,15.78,15.532659,30681200
2016-09-07,15.73,15.8075,15.4575,15.5475,15.303802,39798800
2016-09-08,15.5325,15.685,15.355,15.66,15.414538,31580800
2016-09-09,15.4875,15.575,14.75,14.88,14.646768,69776000
2016-09-12,14.6825,15.2175,14.33,15.1875,14.949446,59826000
2016-09-13,15.15,15.325,14.8825,14.9675,14.732894,47176800
2016-09-14,15.0025,15.15,14.8775,15.1,14.863318,31904800
2016-09-15,15.125,15.69,15.09,15.6725,15.426845,51521200
2016-09-16,15.7275,15.8125,15.53,15.71,15.463757,90244400
2016-09-19,15.875,16.315001,15.8025,15.9175,15.668003,41712800
2016-09-20,16.1,16.1,15.685,15.7725,15.52528,33111200
2016-09-21,15.82,16.245001,15.8175,16.215,15.960843,33621200
2016-09-22,16.309999,16.360001,16.1625,16.254999,16.00021,30873200
2016-09-23,16.275,16.3225,16.165001,16.237499,15.982989,27613200
2016-09-26,16.0525,16.15,15.8825,16.084999,15.83288,23004000
2016-09-27,16.022499,16.66,16.014999,16.635,16.374258,40275200
2016-09-28,16.66,16.7075,16.4825,16.695,16.433317,31978800
2016-09-29,16.6675,16.9025,16.512501,16.85,16.585888,33668400
2016-09-30,16.942499,17.297501,16.842501,17.129999,16.861496,42993200
2016-10-03,17.129999,17.377501,17.0825,17.112499,16.844276,24259600
2016-10-04,17.137501,17.424999,16.9475,17.075001,16.80736,28162400
2016-10-05,17.219999,17.395,17.004999,17.057501,16.790134,30544000
2016-10-06,16.852501,16.9575,16.565001,16.834999,16.571125,36021200
2016-10-07,16.9475,16.9925,16.665001,16.7125,16.450537,28626000
2016-10-10,16.799999,16.889999,16.6175,16.775,16.512064,28787600
2016-10-11,16.719999,16.745001,16.405001,16.532499,16.273369,38854000
2016-10-12,16.465,16.695,16.327499,16.6075,16.347185,41992000
2016-10-13,16.4125,16.450001,15.925,16.3375,16.081425,39011600
2016-10-14,16.5375,16.65,16.4,16.497499,16.238911,33063600
2016-10-17,16.495001,16.65,16.379999,16.4025,16.145403,19532800
2016-10-18,16.629999,16.747499,16.5625,16.6525,16.391483,26937200
2016-10-19,16.540001,16.695,16.455,16.6175,16.357035,19906000
2016-10-20,16.8125,16.987499,16.575001,16.932501,16.667095,31208400
2016-10-21,16.872499,16.915001,16.725,16.885,16.62034,27950800
2016-10-24,17.0,17.6975,16.997499,17.6775,17.400415,33983600
2016-10-25,17.647499,18.075001,17.5625,17.967501,17.685871,39746000
2016-10-26,17.817499,18.237499,17.799999,18.040001,17.757235,33379200
2016-10-27,18.1775,18.2125,17.5975,17.67,17.393036,38866400
2016-10-28,17.754999,18.025,17.6075,17.639999,17.363501,29085600
2016-10-31,17.6975,17.907499,17.6875,17.790001,17.511156,25238800
2016-11-01,17.855,17.952499,17.0725,17.262501,16.991928,47322400
2016-11-02,17.395,17.629999,17.16,17.190001,16.920557,29584800
2016-11-03,17.27,17.285,16.66,16.99,16.72369,30966400
2016-11-04,16.877501,17.182501,16.645,16.8925,16.627714,32878000
2016-11-07,17.387501,17.93,17.375,17.817499,17.538225,48758000
2016-11-08,17.885,17.942499,17.625,17.790001,17.511156,42988400
2016-11-09,17.307501,17.725,17.18,17.49,17.215853,45653200
2016-11-10,17.872499,17.875,16.690001,16.942499,16.676937,86928000
2016-11-11,19.877501,22.192499,19.625,21.9925,21.647789,217534400
2016-11-14,22.022499,22.047501,20.905001,20.91,20.582251,134879600
2016-11-15,21.0725,21.862499,20.9825,21.547501,21.209759,62609200
2016-11-16,21.834999,23.139999,21.5875,22.907499,22.548441,98798400
2016-11-17,23.077499,23.6975,22.6625,23.0975,22.735458,83298800
2016-11-18,23.0975,23.5825,22.950001,23.34,22.974165,57606000
2016-11-21,23.522499,23.5875,23.1,23.245001,22.880651,43643600
2016-11-22,23.325001,23.434999,23.094999,23.4125,23.045521,33036800
2016-11-23,23.43,23.8125,23.192499,23.4925,23.158894,44323600
2016-11-25,23.605,23.775,23.352501,23.540001,23.205721,19556400
2016-11-28,23.467501,23.684999,23.4,23.5275,23.193398,27873600
2016-11-29,23.5,23.610001,23.1325,23.3125,22.981447,44456800
2016-11-30,23.4,23.540001,23.025,23.049999,22.722675,44050000
2016-12-01,23.025,23.0425,21.192499,21.91,21.598866,103552400
2016-12-02,21.5625,22.200001,21.280001,22.112499,21.798489,47829200
2016-12-05,22.497499,23.1525,22.25,22.969999,22.643814,60228400
2016-12-06,23.0525,23.432501,22.8925,23.3475,23.015955,49879600
2016-12-07,23.209999,23.825001,23.025,23.7675,23.429987,48080400
2016-12-08,23.797501,24.155001,23.262501,23.370001,23.038134,38154400
2016-12-09,23.549999,23.567499,22.6775,22.955,22.629023,38231200
2016-12-12,22.4625,22.487499,21.885,22.397499,22.079437,60133200
2016-12-13,22.522499,23.0725,22.512501,22.7925,22.468832,38779600
2016-12-14,23.135,24.2775,22.8925,24.112499,23.77009,98398000
2016-12-15,24.225,24.985001,24.15,24.6775,24.327066,74654800
2016-12-16,24.9575,25.174999,24.432501,25.102501,24.746031,108952800
2016-12-19,24.924999,25.612499,24.75,25.407499,25.046696,74465600
2016-12-20,26.145,26.532499,26.030001,26.2925,25.919132,84805600
2016-12-21,26.41,26.487499,25.9275,26.4575,26.081787,57613600
2016-12-22,26.705,27.217501,26.6325,26.7775,26.397243,71861200
2016-12-23,26.594999,27.459999,26.567499,27.445,27.055264,64769200
2016-12-27,28.014999,29.34,27.805,29.33,28.913496,119427200
2016-12-28,29.9,29.9825,27.172501,27.3125,26.924639,229576400
2016-12-29,26.225,27.872499,25.700001,27.8575,27.461901,217536800
2016-12-30,27.8375,27.98,26.575001,26.684999,26.306057,121293200
2017-01-03,26.1,26.592501,24.844999,25.502501,25.140352,150199600
2017-01-04,25.85,26.375,25.3825,26.0975,25.726902,119922000
2017-01-05,26.1325,26.455,25.262501,25.434999,25.073807,98429600
2017-01-06,25.7125,26.0625,25.299999,25.775,25.408978,82285600
2017-01-09,25.875,27.0,25.875,26.82,26.439135,91624800
2017-01-10,26.952499,27.297501,26.407499,26.6175,26.239515,88092000
2017-01-11,26.5,26.549999,26.0375,26.290001,25.916674,52566400
2017-01-12,26.057501,26.174999,25.405001,25.860001,25.492773,62561600
2017-01-13,25.9,26.25,25.764999,25.8575,25.490307,45782000
2017-01-17,25.75,25.799999,25.1425,25.2775,24.918543,58061200
2017-01-18,25.059999,25.807501,24.7775,25.737499,25.372011,65442400
2017-01-19,25.7675,26.615,25.745001,26.290001,25.916674,64487200
2017-01-20,26.52,26.700001,25.780001,26.002501,25.633251,49202400
2017-01-23,25.950001,26.475,25.924999,26.272499,25.899412,36990400
2017-01-24,26.375,26.895,26.225,26.8325,26.451466,42805200
2017-01-25,27.262501,27.325001,26.5825,26.9475,26.564833,52276000
2017-01-26,26.975,27.487499,26.674999,27.4125,27.023224,45880000
2017-01-27,27.4825,27.9725,27.2125,27.942499,27.545702,47199600
2017-01-30,27.73,27.752501,26.977501,27.504999,27.114412,49600400
2017-01-31,27.237499,27.512501,27.049999,27.295,26.907398,36275600
2017-02-01,27.645,28.530001,27.465,28.487499,28.082956,59000400
2017-02-02,28.325001,28.934999,28.014999,28.8475,28.437843,48324000
2017-02-03,28.862499,28.975,28.475,28.594999,28.188934,37274400
2017-02-06,28.5,29.3325,28.5,29.327499,28.911037,50676800
